Timestamp,DRA0010_COATING_DIAMETER
="2022-12-01 11:14:11.334",5022.0
="2022-12-01 11:13:46.816",5010.0
="2022-12-01 11:13:21.809",5023.0
="2022-12-01 11:12:57.551",5021.0
="2022-12-01 11:12:33.034",5021.0
="2022-12-01 11:12:07.046",5024.0
="2022-12-01 11:11:41.059",5015.0
="2022-12-01 11:11:16.541",5019.0
="2022-12-01 11:10:51.533",5014.0
="2022-12-01 11:10:26.046",5014.0
="2022-12-01 11:10:01.037",5010.0
="2022-12-01 11:09:36.040",5013.0
="2022-12-01 11:09:11.033",5011.0
="2022-12-01 11:08:46.026",5016.0
="2022-12-01 11:08:21.758",5015.0
="2022-12-01 11:07:55.530",5013.0
="2022-12-01 11:07:30.033",5012.0
="2022-12-01 11:07:04.536",5007.0
="2022-12-01 11:06:39.049",5020.0
="2022-12-01 11:06:13.551",5022.0
="2022-12-01 11:05:48.543",5018.0
="2022-12-01 11:05:24.026",5016.0
="2022-12-01 11:04:58.539",5015.0
="2022-12-01 11:04:34.511",5010.0
="2022-12-01 11:04:10.973",5017.0
="2022-12-01 11:03:46.455",5010.0
="2022-12-01 11:03:21.449",5014.0
="2022-12-01 11:02:55.461",5022.0
="2022-12-01 11:02:30.943",5016.0
="2022-12-01 11:02:06.686",5015.0
="2022-12-01 11:01:42.169",5014.0
="2022-12-01 11:01:17.171",5010.0
="2022-12-01 11:00:52.163",5006.0
="2022-12-01 11:00:28.865",5016.0
="2022-12-01 11:00:03.869",5017.0
="2022-12-01 10:59:39.350",5020.0
="2022-12-01 10:59:14.343",5016.0
="2022-12-01 10:58:48.846",5015.0
="2022-12-01 10:58:23.838",5012.0
="2022-12-01 10:57:59.082",5017.0
="2022-12-01 10:57:34.563",5018.0
="2022-12-01 10:57:10.296",5018.0
="2022-12-01 10:56:44.549",5017.0
="2022-12-01 10:56:19.542",5021.0
="2022-12-01 10:55:55.763",5014.0
="2022-12-01 10:55:30.017",5023.0
="2022-12-01 10:55:05.738",5022.0
="2022-12-01 10:54:40.242",5019.0
="2022-12-01 10:54:14.004",5032.0
="2022-12-01 10:53:50.226",5022.0
="2022-12-01 10:53:25.459",5022.0
="2022-12-01 10:53:00.702",5027.0
="2022-12-01 10:52:35.704",5027.0
="2022-12-01 10:52:11.187",5019.0
="2022-12-01 10:51:45.689",5021.0
="2022-12-01 10:51:20.191",5017.0
="2022-12-01 10:50:56.903",5026.0
="2022-12-01 10:50:30.425",5020.0
="2022-12-01 10:50:05.668",5019.0
="2022-12-01 10:49:41.141",5022.0
="2022-12-01 10:49:15.153",5020.0
="2022-12-01 10:48:50.635",5028.0
="2022-12-01 10:48:24.647",5019.0
="2022-12-01 10:48:00.371",5028.0
="2022-12-01 10:47:35.363",5029.0
="2022-12-01 10:47:10.847",5018.0
="2022-12-01 10:46:46.589",5023.0
="2022-12-01 10:46:20.112",5014.0
="2022-12-01 10:45:54.113",5024.0
="2022-12-01 10:45:28.608",5027.0
="2022-12-01 10:45:04.349",5031.0
="2022-12-01 10:44:39.342",5020.0
="2022-12-01 10:44:12.605",5030.0
="2022-12-01 10:43:48.827",5014.0
="2022-12-01 10:43:24.309",5022.0
="2022-12-01 10:42:58.812",5018.0
="2022-12-01 10:42:35.024",5018.0
="2022-12-01 10:42:10.016",5011.0
="2022-12-01 10:41:45.008",5012.0
="2022-12-01 10:41:20.001",5016.0
="2022-12-01 10:40:55.485",5013.0
="2022-12-01 10:40:31.457",5015.0
="2022-12-01 10:40:06.450",5022.0
="2022-12-01 10:39:41.441",5013.0
="2022-12-01 10:39:17.174",5011.0
="2022-12-01 10:38:50.936",5019.0
="2022-12-01 10:38:26.430",5010.0
="2022-12-01 10:38:00.931",5008.0
="2022-12-01 10:37:36.904",5009.0
="2022-12-01 10:37:11.898",5010.0
="2022-12-01 10:36:48.599",5011.0
="2022-12-01 10:36:24.571",5014.0
="2022-12-01 10:35:59.074",5017.0
="2022-12-01 10:35:33.577",5018.0
="2022-12-01 10:35:07.589",5009.0
="2022-12-01 10:34:43.073",5013.0
="2022-12-01 10:34:18.325",5012.0
="2022-12-01 10:33:53.807",5001.0
="2022-12-01 10:33:28.798",5011.0
="2022-12-01 10:33:03.312",5008.0
="2022-12-01 10:32:38.305",5011.0
="2022-12-01 10:32:13.296",5018.0
="2022-12-01 10:31:48.779",5009.0
="2022-12-01 10:31:22.793",5010.0
="2022-12-01 10:30:57.294",5009.0
="2022-12-01 10:30:31.797",5014.0
="2022-12-01 10:30:07.529",5018.0
="2022-12-01 10:29:42.762",5019.0
="2022-12-01 10:29:18.245",5010.0
="2022-12-01 10:28:52.757",5014.0
="2022-12-01 10:28:28.249",5012.0
="2022-12-01 10:28:03.241",5011.0
="2022-12-01 10:27:37.004",5013.0
="2022-12-01 10:27:11.997",5006.0
="2022-12-01 10:26:46.499",5023.0
="2022-12-01 10:26:21.003",5024.0
="2022-12-01 10:25:55.994",5015.0
="2022-12-01 10:25:30.507",5018.0
="2022-12-01 10:25:05.249",5017.0
="2022-12-01 10:24:39.751",5030.0
="2022-12-01 10:24:14.744",5015.0
="2022-12-01 10:23:49.247",5020.0
="2022-12-01 10:23:23.020",5021.0
="2022-12-01 10:22:59.483",5032.0
="2022-12-01 10:22:34.465",5021.0
="2022-12-01 10:22:09.467",5017.0
="2022-12-01 10:21:45.189",5024.0
="2022-12-01 10:21:20.182",5015.0
="2022-12-01 10:20:54.685",5020.0
="2022-12-01 10:20:29.438",5028.0
="2022-12-01 10:20:04.920",5023.0
="2022-12-01 10:19:39.913",5023.0
="2022-12-01 10:19:16.136",5024.0
="2022-12-01 10:18:51.859",5031.0
="2022-12-01 10:18:25.131",5021.0
="2022-12-01 10:18:00.873",5027.0
="2022-12-01 10:17:36.345",5020.0
="2022-12-01 10:17:11.099",5029.0
="2022-12-01 10:16:45.600",5026.0
="2022-12-01 10:16:21.072",5024.0
="2022-12-01 10:15:55.575",5021.0
="2022-12-01 10:15:30.568",5015.0
="2022-12-01 10:15:05.801",5022.0
="2022-12-01 10:14:40.792",5021.0
="2022-12-01 10:14:15.785",5029.0
="2022-12-01 10:13:52.018",5017.0
="2022-12-01 10:13:27.500",5018.0
="2022-12-01 10:13:03.472",5011.0
="2022-12-01 10:12:40.176",5016.0
="2022-12-01 10:12:15.158",5024.0
="2022-12-01 10:11:51.131",5023.0
="2022-12-01 10:11:26.372",5021.0
="2022-12-01 10:11:01.855",5028.0
="2022-12-01 10:10:37.088",5022.0
="2022-12-01 10:10:13.071",5007.0
="2022-12-01 10:09:48.052",5016.0
="2022-12-01 10:09:22.066",5020.0
="2022-12-01 10:08:58.276",5017.0
="2022-12-01 10:08:33.271",5013.0
="2022-12-01 10:08:07.773",5017.0
="2022-12-01 10:07:43.255",5014.0
="2022-12-01 10:07:19.228",5014.0
="2022-12-01 10:06:54.711",5016.0
="2022-12-01 10:06:29.702",5015.0
="2022-12-01 10:06:04.205",5017.0
="2022-12-01 10:05:40.189",5018.0
="2022-12-01 10:05:15.420",5014.0
="2022-12-01 10:04:49.913",5020.0
="2022-12-01 10:04:25.134",5020.0
="2022-12-01 10:04:01.369",5012.0
="2022-12-01 10:03:36.850",5006.0
="2022-12-01 10:03:11.352",5010.0
="2022-12-01 10:02:46.835",5013.0
="2022-12-01 10:02:21.827",5006.0
="2022-12-01 10:01:56.340",4997.0
="2022-12-01 10:01:31.333",5003.0
="2022-12-01 10:01:06.325",5005.0
="2022-12-01 10:00:41.807",5005.0
="2022-12-01 10:00:18.031",5001.0
="2022-12-01 09:59:53.513",5001.0
="2022-12-01 09:59:28.275",5006.0
="2022-12-01 09:59:03.258",5009.0
="2022-12-01 09:58:37.760",5007.0
="2022-12-01 09:58:12.273",5004.0
="2022-12-01 09:57:47.506",5004.0
="2022-12-01 09:57:23.247",5003.0
="2022-12-01 09:56:58.239",5006.0
="2022-12-01 09:56:32.254",5000.0
="2022-12-01 09:56:08.226",5002.0
="2022-12-01 09:55:43.217",5000.0
="2022-12-01 09:55:18.691",5000.0
="2022-12-01 09:54:52.223",5002.0
="2022-12-01 09:54:27.215",5006.0
="2022-12-01 09:54:03.918",5006.0
="2022-12-01 09:53:39.400",5000.0
="2022-12-01 09:53:15.383",5001.0
="2022-12-01 09:52:50.375",5004.0
="2022-12-01 09:52:26.608",5000.0
="2022-12-01 09:52:02.580",5001.0
="2022-12-01 09:51:38.792",5001.0
="2022-12-01 09:51:14.035",5000.0
="2022-12-01 09:50:49.028",5005.0
="2022-12-01 09:50:24.021",5001.0
="2022-12-01 09:49:59.273",5003.0
="2022-12-01 09:49:34.265",5007.0
="2022-12-01 09:49:09.259",5001.0
="2022-12-01 09:48:44.250",5007.0
="2022-12-01 09:48:19.243",5000.0
="2022-12-01 09:47:53.755",5000.0
="2022-12-01 09:47:28.738",4996.0
="2022-12-01 09:47:05.450",4999.0
="2022-12-01 09:46:41.173",5000.0
="2022-12-01 09:46:15.686",5006.0
="2022-12-01 09:45:50.677",5007.0
="2022-12-01 09:45:25.179",4997.0
="2022-12-01 09:45:00.422",5007.0
="2022-12-01 09:44:33.685",5005.0
="2022-12-01 09:44:08.687",5006.0
="2022-12-01 09:43:43.930",5005.0
="2022-12-01 09:43:18.433",5010.0
="2022-12-01 09:42:54.395",5004.0
="2022-12-01 09:42:29.878",5004.0
="2022-12-01 09:42:03.890",5002.0
="2022-12-01 09:41:38.883",5007.0
="2022-12-01 09:41:14.366",5003.0
="2022-12-01 09:40:49.607",5005.0
="2022-12-01 09:40:23.860",5005.0
="2022-12-01 09:39:57.873",5008.0
="2022-12-01 09:39:32.876",5007.0
="2022-12-01 09:39:09.086",5006.0
="2022-12-01 09:38:45.050",5003.0
="2022-12-01 09:38:20.033",5006.0
="2022-12-01 09:37:55.754",5002.0
="2022-12-01 09:37:31.226",5010.0
="2022-12-01 09:37:06.221",5005.0
="2022-12-01 09:36:41.202",5008.0
="2022-12-01 09:36:16.185",5008.0
="2022-12-01 09:35:51.658",5000.0
="2022-12-01 09:35:27.870",5006.0
="2022-12-01 09:35:03.343",5011.0
="2022-12-01 09:34:37.346",5004.0
="2022-12-01 09:34:12.327",5004.0
="2022-12-01 09:33:47.809",5010.0
="2022-12-01 09:33:23.043",5010.0
="2022-12-01 09:32:58.024",5009.0
="2022-12-01 09:32:33.007",5010.0
="2022-12-01 09:32:07.500",5019.0
="2022-12-01 09:31:42.492",5010.0
="2022-12-01 09:31:16.494",5017.0
="2022-12-01 09:30:51.468",5009.0
="2022-12-01 09:30:28.171",5008.0
="2022-12-01 09:30:03.643",5005.0
="2022-12-01 09:29:38.626",5015.0
="2022-12-01 09:29:13.117",5014.0
="2022-12-01 09:28:48.361",5008.0
="2022-12-01 09:28:24.333",5007.0
="2022-12-01 09:27:58.825",5006.0
="2022-12-01 09:27:33.817",5014.0
="2022-12-01 09:27:09.049",5017.0
="2022-12-01 09:26:45.272",5016.0
="2022-12-01 09:26:20.754",5010.0
="2022-12-01 09:25:55.257",5007.0
="2022-12-01 09:25:30.240",5014.0
="2022-12-01 09:25:04.252",5017.0
="2022-12-01 09:24:39.245",5012.0
="2022-12-01 09:24:14.497",5015.0
="2022-12-01 09:23:49.491",5013.0
="2022-12-01 09:23:23.251",5004.0
="2022-12-01 09:22:58.496",5015.0
="2022-12-01 09:22:33.980",5012.0
="2022-12-01 09:22:08.480",5012.0
="2022-12-01 09:21:43.473",5014.0
="2022-12-01 09:21:18.456",5008.0
="2022-12-01 09:20:53.938",5014.0
="2022-12-01 09:20:29.900",5004.0
="2022-12-01 09:20:04.892",5013.0
="2022-12-01 09:19:39.874",5010.0
="2022-12-01 09:19:14.868",5012.0
="2022-12-01 09:18:49.861",5008.0
="2022-12-01 09:18:24.363",5009.0
="2022-12-01 09:17:59.345",5006.0
="2022-12-01 09:17:33.848",5006.0
="2022-12-01 09:17:08.350",5008.0
="2022-12-01 09:16:43.584",5010.0
="2022-12-01 09:16:18.576",5006.0
="2022-12-01 09:15:53.818",5007.0
="2022-12-01 09:15:29.291",5001.0
="2022-12-01 09:15:04.772",5001.0
="2022-12-01 09:14:39.755",5000.0
="2022-12-01 09:14:15.968",5005.0
="2022-12-01 09:13:50.471",5000.0
="2022-12-01 09:13:25.452",4995.0
="2022-12-01 09:13:00.445",4997.0
="2022-12-01 09:12:35.438",5001.0
="2022-12-01 09:12:10.179",5004.0
="2022-12-01 09:11:44.922",4997.0
="2022-12-01 09:11:21.145",5000.0
="2022-12-01 09:10:56.628",4998.0
="2022-12-01 09:10:31.370",5000.0
="2022-12-01 09:10:07.352",4996.0
="2022-12-01 09:09:43.076",5000.0
="2022-12-01 09:09:18.077",5001.0
="2022-12-01 09:08:53.061",4999.0
="2022-12-01 09:08:29.043",5000.0
="2022-12-01 09:08:04.526",4995.0
="2022-12-01 09:07:38.538",4998.0
="2022-12-01 09:07:14.020",5003.0
="2022-12-01 09:06:49.012",4997.0
="2022-12-01 09:06:23.995",5001.0
="2022-12-01 09:05:58.987",4995.0
="2022-12-01 09:05:33.491",4999.0
="2022-12-01 09:05:08.482",4994.0
="2022-12-01 09:04:42.745",4996.0
="2022-12-01 09:04:17.739",5000.0
="2022-12-01 09:03:53.210",5000.0
="2022-12-01 09:03:28.203",5000.0
="2022-12-01 09:03:03.686",5004.0
="2022-12-01 09:02:40.137",5003.0
="2022-12-01 09:02:15.859",5005.0
="2022-12-01 09:01:50.362",4999.0
="2022-12-01 09:01:25.355",4997.0
="2022-12-01 09:00:59.857",5004.0
="2022-12-01 09:00:36.081",4995.0
="2022-12-01 09:00:11.073",5000.0
="2022-12-01 08:59:46.804",4999.0
="2022-12-01 08:59:20.327",4999.0
="2022-12-01 08:58:55.560",4992.0
="2022-12-01 08:58:31.787",4991.0
="2022-12-01 08:58:06.274",4995.0
="2022-12-01 08:57:41.267",5000.0
="2022-12-01 08:57:16.510",4996.0
="2022-12-01 08:56:52.972",5000.0
="2022-12-01 08:56:27.475",5003.0
="2022-12-01 08:56:02.467",5001.0
="2022-12-01 08:55:37.459",4997.0
="2022-12-01 08:55:11.963",4990.0
="2022-12-01 08:54:46.464",5005.0
="2022-12-01 08:54:20.967",5000.0
="2022-12-01 08:53:57.670",4994.0
="2022-12-01 08:53:32.662",5006.0
="2022-12-01 08:53:07.166",4999.0
="2022-12-01 08:52:40.439",5004.0
="2022-12-01 08:52:15.920",5000.0
="2022-12-01 08:51:51.162",5003.0
="2022-12-01 08:51:26.646",4998.0
="2022-12-01 08:51:01.637",5005.0
="2022-12-01 08:50:36.140",5000.0
="2022-12-01 08:50:11.622",4999.0
="2022-12-01 08:49:46.865",5003.0
="2022-12-01 08:49:21.367",4996.0
="2022-12-01 08:48:56.851",4998.0
="2022-12-01 08:48:31.342",5004.0
="2022-12-01 08:48:05.845",4998.0
="2022-12-01 08:47:42.557",5007.0
="2022-12-01 08:47:18.041",5006.0
="2022-12-01 08:46:53.032",5012.0
="2022-12-01 08:46:27.526",5003.0
="2022-12-01 08:46:03.258",5006.0
="2022-12-01 08:45:38.250",5003.0
="2022-12-01 08:45:14.222",5009.0
="2022-12-01 08:44:48.234",5007.0
="2022-12-01 08:44:23.228",5009.0
="2022-12-01 08:43:59.930",5007.0
="2022-12-01 08:43:34.922",5008.0
="2022-12-01 08:43:10.155",5004.0
="2022-12-01 08:42:44.657",5006.0
="2022-12-01 08:42:19.161",5022.0
="2022-12-01 08:41:53.662",5014.0
="2022-12-01 08:41:29.136",5009.0
="2022-12-01 08:41:04.388",5009.0
="2022-12-01 08:40:38.139",5011.0
="2022-12-01 08:40:14.363",5013.0
="2022-12-01 08:39:47.627",5010.0
="2022-12-01 08:39:22.618",5014.0
="2022-12-01 08:38:58.850",5014.0
="2022-12-01 08:38:34.823",5014.0
="2022-12-01 08:38:11.525",5010.0
="2022-12-01 08:37:45.789",5009.0
="2022-12-01 08:37:20.781",5014.0
="2022-12-01 08:36:55.283",5011.0
="2022-12-01 08:36:30.275",5017.0
="2022-12-01 08:36:04.288",5017.0
="2022-12-01 08:35:39.771",5017.0
="2022-12-01 08:35:15.253",5009.0
="2022-12-01 08:34:51.956",5019.0
="2022-12-01 08:34:28.187",5012.0
="2022-12-01 08:34:04.160",5012.0
="2022-12-01 08:33:39.632",5009.0
="2022-12-01 08:33:15.116",5017.0
="2022-12-01 08:32:50.358",5012.0
="2022-12-01 08:32:24.851",5013.0
="2022-12-01 08:32:00.333",5017.0
="2022-12-01 08:31:35.576",5015.0
="2022-12-01 08:31:09.827",5017.0
="2022-12-01 08:30:44.571",5012.0
="2022-12-01 08:30:19.073",5020.0
="2022-12-01 08:29:52.836",5013.0
="2022-12-01 08:29:27.338",5008.0
="2022-12-01 08:29:01.852",5013.0
="2022-12-01 08:28:36.833",5014.0
="2022-12-01 08:28:11.837",5017.0
="2022-12-01 08:27:47.308",5006.0
="2022-12-01 08:27:21.571",5014.0
="2022-12-01 08:26:57.303",5011.0
="2022-12-01 08:26:32.296",5012.0
="2022-12-01 08:26:08.020",5012.0
="2022-12-01 08:25:43.021",5008.0
="2022-12-01 08:25:17.033",5013.0
="2022-12-01 08:24:52.776",5010.0
="2022-12-01 08:24:27.768",5011.0
="2022-12-01 08:24:03.261",5014.0
="2022-12-01 08:23:39.724",5015.0
="2022-12-01 08:23:15.206",5013.0
="2022-12-01 08:22:50.688",5012.0
="2022-12-01 08:22:25.932",5018.0
="2022-12-01 08:22:00.683",5009.0
="2022-12-01 08:21:36.656",5012.0
="2022-12-01 08:21:11.398",5011.0
="2022-12-01 08:20:47.142",5010.0
="2022-12-01 08:20:22.864",5013.0
="2022-12-01 08:19:57.856",5007.0
="2022-12-01 08:19:32.360",5005.0
="2022-12-01 08:19:07.352",5008.0
="2022-12-01 08:18:41.853",5004.0
="2022-12-01 08:18:16.607",5012.0
="2022-12-01 08:17:51.590",5011.0
="2022-12-01 08:17:26.091",5005.0
="2022-12-01 08:17:00.593",5004.0
="2022-12-01 08:16:36.076",5009.0
="2022-12-01 08:16:10.830",5002.0
="2022-12-01 08:15:45.822",5006.0
="2022-12-01 08:15:20.075",4999.0
="2022-12-01 08:14:55.318",5005.0
="2022-12-01 08:14:29.819",5004.0
="2022-12-01 08:14:05.302",5003.0
="2022-12-01 08:13:40.294",5007.0
="2022-12-01 08:13:15.287",5007.0
="2022-12-01 08:12:51.019",5003.0
="2022-12-01 08:12:26.502",5003.0
="2022-12-01 08:12:01.974",5006.0
="2022-12-01 08:11:35.988",5000.0
="2022-12-01 08:11:12.200",4999.0
="2022-12-01 08:10:47.682",4999.0
="2022-12-01 08:10:23.164",4995.0
="2022-12-01 08:09:57.437",5003.0
="2022-12-01 08:09:32.430",4997.0
="2022-12-01 08:09:06.191",4996.0
="2022-12-01 08:08:41.184",5001.0
="2022-12-01 08:08:15.686",4996.0
="2022-12-01 08:07:50.189",4993.0
="2022-12-01 08:07:24.692",4994.0
="2022-12-01 08:06:59.685",4998.0
="2022-12-01 08:06:35.416",4992.0
="2022-12-01 08:06:10.409",4994.0
="2022-12-01 08:05:44.422",4990.0
="2022-12-01 08:05:19.415",4993.0
="2022-12-01 08:04:54.417",4990.0
="2022-12-01 08:04:29.410",4990.0
="2022-12-01 08:04:03.912",4989.0
="2022-12-01 08:03:38.415",4989.0
="2022-12-01 08:03:12.427",4985.0
="2022-12-01 08:02:48.160",4990.0
="2022-12-01 08:02:24.382",4989.0
="2022-12-01 08:02:00.114",4987.0
="2022-12-01 08:01:35.107",4986.0
="2022-12-01 08:01:10.590",4992.0
="2022-12-01 08:00:45.573",4994.0
="2022-12-01 08:00:20.545",4986.0
="2022-12-01 07:59:55.997",4992.0
="2022-12-01 07:59:30.740",4992.0
="2022-12-01 07:59:06.943",4988.0
="2022-12-01 07:58:42.405",4984.0
="2022-12-01 07:58:17.377",4993.0
="2022-12-01 07:57:52.339",4990.0
="2022-12-01 07:57:27.061",4994.0
="2022-12-01 07:57:02.046",4989.0
="2022-12-01 07:56:38.496",4995.0
="2022-12-01 07:56:13.981",4989.0
="2022-12-01 07:55:48.001",4992.0
="2022-12-01 07:55:22.505",4986.0
="2022-12-01 07:54:58.487",4989.0
="2022-12-01 07:54:32.510",4987.0
="2022-12-01 07:54:06.533",4992.0
="2022-12-01 07:53:41.536",4991.0
="2022-12-01 07:53:17.027",4992.0
="2022-12-01 07:52:51.050",4997.0
="2022-12-01 07:52:25.553",4989.0
="2022-12-01 07:52:01.045",4994.0
="2022-12-01 07:51:35.069",4996.0
="2022-12-01 07:51:08.831",4993.0
="2022-12-01 07:50:43.833",4997.0
="2022-12-01 07:50:19.076",4996.0
="2022-12-01 07:49:55.059",5001.0
="2022-12-01 07:49:31.281",4999.0
="2022-12-01 07:49:06.284",4998.0
="2022-12-01 07:48:41.284",5002.0
="2022-12-01 07:48:15.547",4996.0
="2022-12-01 07:47:49.571",4995.0
="2022-12-01 07:47:25.782",4998.0
="2022-12-01 07:47:00.785",4995.0
="2022-12-01 07:46:35.779",4994.0
="2022-12-01 07:46:10.781",4993.0
="2022-12-01 07:45:46.262",4999.0
="2022-12-01 07:45:21.024",4995.0
="2022-12-01 07:44:55.767",4995.0
="2022-12-01 07:44:30.280",4998.0
="2022-12-01 07:44:05.533",5000.0
="2022-12-01 07:43:40.535",5001.0
="2022-12-01 07:43:15.527",4996.0
="2022-12-01 07:42:50.041",5000.0
="2022-12-01 07:42:25.033",5002.0
="2022-12-01 07:41:59.545",4997.0
="2022-12-01 07:41:34.538",4998.0
="2022-12-01 07:41:08.800",5002.0
="2022-12-01 07:40:43.803",4999.0
="2022-12-01 07:40:19.776",5001.0
="2022-12-01 07:39:55.017",4998.0
="2022-12-01 07:39:30.020",5000.0
="2022-12-01 07:39:04.773",5001.0
="2022-12-01 07:38:40.756",5002.0
="2022-12-01 07:38:15.257",4998.0
="2022-12-01 07:37:51.000",5003.0
="2022-12-01 07:37:27.222",5006.0
="2022-12-01 07:37:02.826",5003.0
="2022-12-01 07:36:38.778",5000.0
="2022-12-01 07:36:14.499",5006.0
="2022-12-01 07:35:48.993",5010.0
="2022-12-01 07:35:23.474",5000.0
="2022-12-01 07:34:58.458",5002.0
="2022-12-01 07:34:33.930",5003.0
="2022-12-01 07:34:08.914",5000.0
="2022-12-01 07:33:44.155",4998.0
="2022-12-01 07:33:20.119",5002.0
="2022-12-01 07:32:54.610",5002.0
="2022-12-01 07:32:29.103",5000.0
="2022-12-01 07:32:04.085",5003.0
="2022-12-01 07:31:38.579",4998.0
="2022-12-01 07:31:14.041",5006.0
="2022-12-01 07:30:49.762",5008.0
="2022-12-01 07:30:24.745",5000.0
="2022-12-01 07:29:59.728",5002.0
="2022-12-01 07:29:35.201",4997.0
="2022-12-01 07:29:10.673",4997.0
="2022-12-01 07:28:45.175",4994.0
="2022-12-01 07:28:21.138",4996.0
="2022-12-01 07:27:57.350",4997.0
="2022-12-01 07:27:32.822",4995.0
="2022-12-01 07:27:09.035",4994.0
="2022-12-01 07:26:44.019",4996.0
="2022-12-01 07:26:18.511",4993.0
="2022-12-01 07:25:53.013",4994.0
="2022-12-01 07:25:28.244",4990.0
="2022-12-01 07:25:03.488",4998.0
="2022-12-01 07:24:39.200",4992.0
="2022-12-01 07:24:13.943",5000.0
="2022-12-01 07:23:48.925",5001.0
="2022-12-01 07:23:22.927",4999.0
="2022-12-01 07:22:58.401",5003.0
="2022-12-01 07:22:33.632",4996.0
="2022-12-01 07:22:08.365",4992.0
="2022-12-01 07:21:43.837",4999.0
="2022-12-01 07:21:19.569",5000.0
="2022-12-01 07:20:54.313",4998.0
="2022-12-01 07:20:28.805",4994.0
="2022-12-01 07:20:04.766",4991.0
="2022-12-01 07:19:40.489",4997.0
="2022-12-01 07:19:14.733",4996.0
="2022-12-01 07:18:50.704",5000.0
="2022-12-01 07:18:25.198",5003.0
="2022-12-01 07:18:02.140",4998.0
="2022-12-01 07:17:36.633",5000.0
="2022-12-01 07:17:11.625",4997.0
="2022-12-01 07:16:46.357",5003.0
="2022-12-01 07:16:20.610",5000.0
="2022-12-01 07:15:56.083",4998.0
="2022-12-01 07:15:32.045",5000.0
="2022-12-01 07:15:07.777",4995.0
="2022-12-01 07:14:42.759",4999.0
="2022-12-01 07:14:17.742",5000.0
="2022-12-01 07:13:52.233",4998.0
="2022-12-01 07:13:27.217",4994.0
="2022-12-01 07:13:02.199",4995.0
="2022-12-01 07:12:38.162",5003.0
="2022-12-01 07:12:11.685",4994.0
="2022-12-01 07:11:46.667",4992.0
="2022-12-01 07:11:23.369",4996.0
="2022-12-01 07:10:58.842",4995.0
="2022-12-01 07:10:33.835",5000.0
="2022-12-01 07:10:09.067",5003.0
="2022-12-01 07:09:43.069",4999.0
="2022-12-01 07:09:18.053",5000.0
="2022-12-01 07:08:53.045",4999.0
="2022-12-01 07:08:28.026",5001.0
="2022-12-01 07:08:02.521",4998.0
="2022-12-01 07:07:37.503",5000.0
="2022-12-01 07:07:12.496",5003.0
="2022-12-01 07:06:46.498",5003.0
="2022-12-01 07:06:21.971",5001.0
="2022-12-01 07:05:56.702",5000.0
="2022-12-01 07:05:31.695",5001.0
="2022-12-01 07:05:06.918",5002.0
="2022-12-01 07:04:41.900",5000.0
="2022-12-01 07:04:16.402",5006.0
="2022-12-01 07:03:51.874",4995.0
="2022-12-01 07:03:26.368",5002.0
="2022-12-01 07:03:00.371",5001.0
="2022-12-01 07:02:35.842",5001.0
="2022-12-01 07:02:11.076",5000.0
="2022-12-01 07:01:46.068",5004.0
="2022-12-01 07:01:20.560",5003.0
="2022-12-01 07:00:55.543",5002.0
="2022-12-01 07:00:31.506",5001.0
="2022-12-01 07:00:06.008",5008.0
="2022-12-01 06:59:41.971",5004.0
="2022-12-01 06:59:16.703",5004.0
="2022-12-01 06:58:51.196",5009.0
="2022-12-01 06:58:26.178",5006.0
="2022-12-01 06:58:00.671",5003.0
="2022-12-01 06:57:35.652",5004.0
="2022-12-01 06:57:10.635",5002.0
="2022-12-01 06:56:45.629",5008.0
="2022-12-01 06:56:21.101",5002.0
="2022-12-01 06:55:55.102",5006.0
="2022-12-01 06:55:29.595",5004.0
="2022-12-01 06:55:05.319",5005.0
="2022-12-01 06:54:39.811",5010.0
="2022-12-01 06:54:14.793",5005.0
="2022-12-01 06:53:50.265",5012.0
="2022-12-01 06:53:25.508",5015.0
="2022-12-01 06:53:01.960",5010.0
="2022-12-01 06:52:36.452",5012.0
="2022-12-01 06:52:10.455",5007.0
="2022-12-01 06:51:45.927",5008.0
="2022-12-01 06:51:20.910",5010.0
="2022-12-01 06:50:55.893",5009.0
="2022-12-01 06:50:30.386",5015.0
="2022-12-01 06:50:06.359",5012.0
="2022-12-01 06:49:41.101",5012.0
="2022-12-01 06:49:16.573",5008.0
="2022-12-01 06:48:51.806",5018.0
="2022-12-01 06:48:26.537",5008.0
="2022-12-01 06:48:00.541",5011.0
="2022-12-01 06:47:35.033",5006.0
="2022-12-01 06:47:10.016",5010.0
="2022-12-01 06:46:45.499",5013.0
="2022-12-01 06:46:19.990",5015.0
="2022-12-01 06:45:54.484",5005.0
="2022-12-01 06:45:28.476",5004.0
="2022-12-01 06:45:03.458",5010.0
="2022-12-01 06:44:38.941",5009.0
="2022-12-01 06:44:13.923",5011.0
="2022-12-01 06:43:48.415",5011.0
="2022-12-01 06:43:22.419",5011.0
="2022-12-01 06:42:57.410",5013.0
="2022-12-01 06:42:32.642",5011.0
="2022-12-01 06:42:07.626",5016.0
="2022-12-01 06:41:43.589",5018.0
="2022-12-01 06:41:19.062",5009.0
="2022-12-01 06:40:53.553",5013.0
="2022-12-01 06:40:30.255",5010.0
="2022-12-01 06:40:05.239",5013.0
="2022-12-01 06:39:40.223",5012.0
